url,price,city,date,tags,description
https://www.olx.ua/d/obyavlenie/1-komnatnaya-kvartira-ul-mendeleeva-12-m-lybedskaya-IDN56Ts.html,12000,Kiev,2021-10-20,"['Бизнес', 'Этаж: 1', 'Этажность: 9', 'Общая площадь: 35 м²', 'Площадь кухни: 5 м²', 'Тип стен: Кирпичный', 'Количество комнат: 1 комната', 'Планировка: Раздельная', 'Санузел: Смежный', 'Отопление: Централизованное']","Предлагается в аренду квартира по адресу: ул. Менделеева 12, Печерский район, м. Лыбедская. Квартира только после ремонта, первая сдача. 1-комнатная квартира площадью 35/20/5 кв.м. Этаж  1/9. Санузел совмещен. Квартира полностью укомплектована всей необходимой мебелью и бытовой техникой. Установлен бойлер. Балкона нет.  Развитая инфраструктура. В 10 минутах ходьбы м. Лыбедская или м. Дружбы Народов в 15 минутах. Недалеко от дома ТРЦ Ocean Plaza, озеро Глинка, Новус, школа.  Стоимость аренды – 12000 грн. Комиссия АН 50% ID - 2274"
https://www.olx.ua/d/obyavlenie/arenda-3-k-kvartira-130m2-bul-lesi-ukrainki-7b-pechersk-IDN56QJ.html,65475,Kiev,2021-10-20,"['Бизнес', 'Готов сотрудничать с риэлторами', 'Тип дома: Жилой фонд от 2011 г.', 'Этаж: 14', 'Этажность: 23', 'Общая площадь: 130 м²', 'Площадь кухни: 30 м²', 'Тип стен: Кирпичный', 'Количество комнат: 3 комнаты', 'Планировка: Раздельная', 'Санузел: 2 и более', 'Отопление: Централизованное', 'Ремонт: Авторский проект', 'Меблирование: Да', 'Бытовая техника: Посудомоечная машина, Сушильная машина, Электрочайник, Холодильник, Варочная панель, Утюг, Микроволновая печь, Духовой шкаф, Плита, Пылесос, Стиральная машина', 'Мультимедиа: Кабельное, цифровое ТВ, Скоростной интернет, Телевизор, Wi-Fi', 'Комфорт: Кондиционер, Балкон, лоджия, Ванна, Консъерж, Лифт, Подземный паркинг, Подогрев полов, Мебель на кухне, Охраняемая территория, Грузовой лифт, Душевая кабина, Сигнализация, Хоз. помещение, кладовка, Гардероб', 'Коммуникации: Центральная канализация, Электричество, Центральный водопровод']","Предлагается в аренду 3-комнатная квартира (130м2) в новом доме на бульваре Леси Украинки 7Б, Печерский район.  Высококачественный дизайнерский ремонт в стиле неоклассики с использованием материалов ведущих мировых производителей.  Планировка:  -кухня-гостиная,  -основная спальня, - кабинет/гостевая спальня.  -3 лоджии с потрясающим видом на бульвар Леси Украинки и всю центральную часть Киева.   Квартира укомплектована техникой премиум класса и встроенной мебелью итальянского производства, готова к комфортному проживанию.  Возможна оплата по безналу.  Звоните, договоримся о просмотре."
https://www.olx.ua/d/obyavlenie/sdacha-v-arendu-IDN3ziT.html,86427,Kiev,2021-10-20,"['Частное лицо', 'Без комиссии', 'Готов сотрудничать с риэлторами', 'Тип дома: Жилой фонд от 2011 г.', 'Этаж: 12', 'Этажность: 17', 'Общая площадь: 122.80 м²', 'Площадь кухни: 16 м²', 'Тип стен: Кирпичный', 'Количество комнат: 3 комнаты', 'Планировка: Раздельная', 'Санузел: 2 и более', 'Отопление: Централизованное', 'Ремонт: Авторский проект', 'Меблирование: Да', 'Бытовая техника: Кофемашина, Посудомоечная машина, Электрочайник, Холодильник, Варочная панель, Утюг, Микроволновая печь, Духовой шкаф, Плита, Пылесос, Стиральная машина', 'Мультимедиа: Спутниковое ТВ, Скоростной интернет', 'Комфорт: Кондиционер, Ванна, Консъерж, Лифт, Пожарная сигнализация, Подземный паркинг, Гостевой паркинг, Подогрев полов, Мебель на кухне, Панорамные окна, Охраняемая территория, Грузовой лифт, Душевая кабина, Сигнализация, Гардероб', 'Коммуникации: Асфальтированная дорога, Центральная канализация, Электричество, Вывоз отходов, Центральный водопровод', 'Инфраструктура (до 500 метров): Отделение банка, банкомат, Аптека, Больница, поликлиника, Детский сад, Метро, Парк, зелёная зона, Детская площадка, Отделение почты, Ресторан, кафе, Школа, Магазин, киоск, Супермаркет, ТРЦ, Остановка транспорта', 'Ландшафт (до 1 км.): Парк', 'Дополнительно: Можно иностранцам, Только семьям, Можно с детьми']","Первая аренда 3к квартиры в престижном ЖК Новопечерские Липки, Драгомирова 12, 12 этаж .Общая площадь 122,8 кв.:большая гостиная, кухня 16 м, 2 спальни, 2 санузла (ванная и душ), большая гардеробная.Стильно, уютно, функционально!Панорамные окна, полы с подогревом, кондиционеры и телевизоры в каждой комнате,скоростной интернет , WI-FI и телевидение,полный комплект новой бытовой техники :кофе-машина , варочная панель, духовой шкаф, микроволновая печь, посудомоечная машина, гладильная доска, утюг и отпариватель, новая посуда, новые постельные принадлежности (одеяла, подушки, полотенца, постельное белье). Толстые кирпичные стены с отличной звукоизоляцией,сигнализация, круглосуточный консьерж.На территории комплекса есть всё, необходимое для комфортного  проживания:закрытая территория , многоуровневая система безопастности , круглосуточная охрана и видеонаблюдение, система пожарной безопастности , отделения банков, Британская и Новопечерская школы, детский сад Leapkids, спортклуб Gymmax, спортивные и детские площадки,теннисные корты, ландшафтный парк, рестораны, кафе, отделение Новой почты,Сильпо, салоны красоты, медклиника Verde, химчистки , наземные и подземные паркинги для автомобилей, метро Дружбы Народов 7 минут пешком, Ботанический сад, словом всё, что необходимо для жизни и отдыха успешных людей."
https://www.olx.ua/d/obyavlenie/sdaetsya-vidovaya-kvartira-geroev-stalingrada-19-IDN3SlA.html,18500,Kiev,2021-10-20,"['Бизнес', 'Этаж: 7', 'Этажность: 9', 'Общая площадь: 42 м²', 'Площадь кухни: 8 м²', 'Количество комнат: 1 комната', 'Ремонт: Евроремонт', 'Меблирование: Да']","Сдается видовая 1-комнатная квартира (42 кв.м.)  комнатат21 кв.мм.Минская 10 минут пешком с красивым  видом , Героев Сталинграда 19 расположена 7/9 этажного.Квартира стильная с качественным ремонтом  в строгих и теплых тонах. Установлена вся необходимая мебель и техника . Из панорамных окон открывается замечательный вид на Героев Сталинграда В квартире очень удобная планировка: ⁃ кухня ⁃ спальня, ⁃ санузел (душ), ⁃ огромная гардеробная. Развитая инфраструктура: ТРЦ “Dream Town”, школы, детские сады, ВУЗы, рестораны, бутики, и многое другое. Удобная транспортная развязка. В пешей доступности станции метро «Минская» и метро ""Оболонь"".Первая сдача,долгосрочно.Стоимость 18500 плюс коммунальные"
https://www.olx.ua/d/obyavlenie/sdam-1k-ul-zverinetskaya-48-IDN54ZA.html,15000,Kiev,2021-10-20,"['Бизнес', 'Тип дома: Жилой фонд от 2011 г.', 'Этаж: 3', 'Этажность: 3', 'Общая площадь: 38 м²', 'Площадь кухни: 8 м²', 'Тип стен: Кирпичный', 'Количество комнат: 1 комната', 'Планировка: Раздельная', 'Отопление: Индивидуальное электро', 'Ремонт: Авторский проект', 'Меблирование: Да']","Сдам 1к, ул. Зверинецкая, 48 Печерский район  Рядом ЖК Триумф Спортлайф, Супермаркет, Салон красоты, Ботанический сад. Элитный частный сектор. Метро Печерская, Выдубичи.  38/18/8  Новый ремонт. Первая сдача. Все с салона мебели новое. Вся техника новая. Холодильник, плита, стиральная, бойлер.  15 000 грн. Юлия 06******06 09******43"
https://www.olx.ua/d/obyavlenie/arenda-v-novostroe-2-k-razdelnaya-dvrz-almatinskaya-109-v-IDN56Lk.html,11000,Kiev,2021-10-20,"['Бизнес', 'Этаж: 19', 'Этажность: 25', 'Общая площадь: 76 м²', 'Площадь кухни: 18 м²', 'Количество комнат: 2 комнаты', 'Планировка: Раздельная', 'Ремонт: Евроремонт', 'Меблирование: Да']","Аренда 2к Квартиры дврз Дарница Площадь 75м2 Улица Алматинская 109-в, дом Новострой с консьержем 10 минут к станции Дарница, Черниговская  В квартире мебель и техника -балкон -бойлер -просторная кухня  Свободна с 1 ноября, смотреть уже можно  Реальный и актуальный объект."
https://www.olx.ua/d/obyavlenie/1k-kvartira-v-arendu-solomenskiy-rayon-sdaem-srochno-IDMBU9X.html,17000,Kiev,2021-10-20,"['Частное лицо', 'Тип дома: Жилой фонд 80-90-е', 'Этаж: 3', 'Этажность: 5', 'Общая площадь: 30 м²', 'Площадь кухни: 7 м²', 'Тип стен: Кирпичный', 'Количество комнат: 1 комната', 'Санузел: Смежный', 'Ремонт: Авторский проект', 'Меблирование: Да', 'Бытовая техника: Посудомоечная машина, Холодильник, Варочная панель, Духовой шкаф, Плита, Стиральная машина', 'Мультимедиа: Скоростной интернет, Телевизор', 'Комфорт: Кондиционер, Балкон, лоджия, Ванна, Подогрев полов, Мебель на кухне', 'Ландшафт (до 1 км.): Парк']","1-комнатная квартира на 3ем этаже, 30 м.кВ. От хозяина. Ул. Идзыковских, 41.  Отлично подойдёт для семьи (родители + Ребенок до 10-12 лет) или для совсем молодой семьи или возможно для того, кому хорошо и одному ;))) Ремонт делали для себя и ничего из разряда «подешевле, это же под сдачу» в ней нет ;) всё качественное, надёжное, эстетичное, нам в ней было ну оооочень комфортненько. Наша семья уже не помещается в квартире, поэтому переехали в бОльшую.   Сейчас сделали косметический ремонт.   Инфраструктура - отличная, в 50 метрах - продуктовый Делви, Тато фермер, аптека, beer market, в 5 минутах ходьбы Фора, Варус, в радиусе 5-10 минут ходьбы 5 дет садов и 3 школы, сквер с отличной детской площадкой и Севастопольская площадь. Район не новый, но обжитой уже давно, спокойный и безопасный.  Общая площадь 30 м2. Комната 15 м2, плюс балкон. Дизайнерский ремонт. Очень современная и качественная мебель. С самыми надежными и комфортными механизмами Blum (Австрия) и Hettich (Германия) с доводчиками. Очень много места для хранения. 42 выдвижных ящика в квартире, она вместительней многих двушек. Детская кровать 170 см, со вторым ярусом для сна и местом  для игрушек снизу Раскладной спальный диван Blest (Украине), 160 см ширина. Компактные сдвижные двери, прячутся в стены, не забирают места в квартире, с раздвижным механизмом Terno (Италия) Тёплый пол на кухне и балконе Devi (Дания) В комнате ламинат Parador (Германия), кухня  и коридор - плитка. Металлопластиковые окна с тройным стеклом, Rehau (Германия) Застекленный и утеплённый балкон с металлопластиковыми окнами Проточный обогреватель  Stiebel Eltron (Германия) 7 кВт. Горячая вода с мая по октябрь получается в 4 раза дешевле. Смеситель и мойка на кухне Blanco (Германия) Сантехника в ванной Domixa (Германия) Унитаз  с крышкой с доводчиком и умывальник Cersanit Счетчики на горячую и холодную воду Телевизор Samsung  40” Акустическая система 5.1 Logitec Бытовая техника на кухне: варочная и духовка Aristotle (Италия) , компактная посудомоечная машина Zanussi (Италия).  Кондиционер LG (Корея) . Стиральная машинка Zanussi (Италия) LED освещение многозонное. Домофон Ну и замечательные соседи и отличная аура ;))))  06******35 - Максим, звоните прямо сейчас."
https://www.olx.ua/d/obyavlenie/arenda-2-komnat-kiev-IDN4VFH.html,7000,Kiev,2021-10-20,"['Частное лицо', 'Без комиссии', 'Готов сотрудничать с риэлторами', 'Для совместной аренды', 'Тип дома: Общежитие', 'Этаж: 3', 'Этажность: 3', 'Общая площадь: 36 м²', 'Площадь кухни: 5 м²', 'Тип стен: Кирпичный', 'Количество комнат: 2 комнаты', 'Планировка: Смежная, проходная', 'Санузел: 2 и более', 'Отопление: Централизованное', 'Ремонт: Евроремонт', 'Меблирование: Да', 'Бытовая техника: Кофемашина, Электрочайник, Холодильник, Варочная панель, Духовой шкаф, Плита, Стиральная машина', 'Мультимедиа: Кабельное, цифровое ТВ, Скоростной интернет, Телевизор, Wi-Fi', 'Комфорт: Кондиционер, Мебель на кухне, Панорамные окна, Душевая кабина, Гардероб', 'Коммуникации: Асфальтированная дорога, Центральная канализация, Электричество, Вывоз отходов, Газ, Центральный водопровод', 'Инфраструктура (до 500 метров): ЖД станция, Ресторан, кафе, Школа, Магазин, киоск, Супермаркет, ТРЦ, Остановка транспорта, Отделение банка, банкомат, Кинотеатр, театр, Аптека, Больница, поликлиника, Детский сад, Рынок, Метро, Парк, зелёная зона, Детская площадка, Отделение почты, Бювет', 'Ландшафт (до 1 км.): Лес, Парк']","Отличная двушка на Дарнице. Вокзал жд Дарница, продуктовый рынок, все в пешой доступности. Хорошая транспортная развязка. Садик, школа, АТБ, Велмарт,Фора - 200 метров. Ремонт Эвро, окна пластиковые, чистый акуратный дом с адекватными соседями. Просмотр в любое время дня и ночи."
https://www.olx.ua/d/obyavlenie/pervaya-sdacha-1-no-komnatnaya-zhk-malahit-IDN1zYV.html,22000,Kiev,2021-10-20,"['Бизнес', 'Тип дома: Жилой фонд от 2011 г.', 'Этаж: 17', 'Этажность: 24', 'Общая площадь: 45 м²', 'Площадь кухни: 22 м²', 'Количество комнат: 1 комната', 'Планировка: Раздельная', 'Санузел: Смежный', 'Отопление: Централизованное', 'Ремонт: Авторский проект', 'Бытовая техника: Сушильная машина, Холодильник, Варочная панель, Микроволновая печь, Духовой шкаф', 'Мультимедиа: Кабельное, цифровое ТВ, Спутниковое ТВ, Скоростной интернет, Телевизор, Wi-Fi', 'Комфорт: Кондиционер, Балкон, лоджия, Консъерж, Лифт, Гостевой паркинг, Мебель на кухне, Панорамные окна, Грузовой лифт, Душевая кабина, Гардероб', 'Коммуникации: Асфальтированная дорога, Центральная канализация, Электричество, Вывоз отходов, Центральный водопровод', 'Инфраструктура (до 500 метров): Отделение банка, банкомат, Кинотеатр, театр, Центр города, Аптека, Больница, поликлиника, Детский сад, Рынок, Метро, Парк, зелёная зона, Детская площадка, Отделение почты, Бювет, ЖД станция, Ресторан, кафе, Школа, Магазин, киоск, Супермаркет, ТРЦ, Остановка транспорта', 'Дополнительно: Можно иностранцам, Только парень, Только семьям, Только девушка']","ЖК Малахит. ПЕРВАЯ СДАЧА. Соломенский р-н, ул. Богдановская 7-д. Однокомнатная квартира с авторским ремонтом, 17-этаж, площадь: 45 кв.м., кухня-гостинная, спальная комната, большая лоджия. Кондиционер, бойлер. Все новое. Цена: 22 000 грн. комиссия агенства 50%"
https://www.olx.ua/d/obyavlenie/arenda-kvartira-saksaganskogo-goloseevo-g-kiev-IDMOZhU.html,130951,Kiev,2021-10-20,"['Бизнес', 'Этаж: 21', 'Этажность: 31', 'Общая площадь: 148 м²', 'Площадь кухни: 40 м²', 'Количество комнат: 4 комнаты']","""Royal Tower"" Саксаганского 37К. Первая сдача видовой дизайнерской квартиры в центре Киева. Новый ремонт выполнен в уникальном стиле сочетающем в себе комфорт и уют.  ПЛАНИРОВКА:  Общая площадь : 145м2 Кухня c комфортной столовой зоной, совмещена с просторным уютным залом. Отдельная хозяйская спальня с большой двуспальной кроватью и ортопедическим матрасом Ванная комната с ванной и душевой кабиной Квартира готова к заселению и полностью укомплектована всей мебелью и бытовой техникой. Панорамное остекление открывает вид на центр Киева, а в ночное время огни города никого не оставят равнодушным. Все окна квартиры выходят в тихую зону, напротив нет домов и шума от дорог."
https://www.olx.ua/d/obyavlenie/st-m-lesnaya-2r-54kv-m-ul-sholom-aleyhoma-17b-evroremont-IDMLoLk.html,14000,Kiev,2021-10-20,"['Бизнес', 'Этаж: 7', 'Этажность: 16', 'Общая площадь: 54 м²', 'Площадь кухни: 9 м²', 'Количество комнат: 2 комнаты']","2-х ком. разд кв ул.Шолом -Алейхома 17б   7/16пан.дома.  54/30/9кв.м. квартира в отличном состоянии. лоджия застеклена  утеплена, металлопластиковые окна, бронедверь.Мебель мягкий уголок, диван шкафы, стиральная машина-автомат, телевизор, кухня,  холодильный двухдверный шкаф, сантехника, счётчики.  Дом 2010года, стоит во дворе, консьерж, ухоженное парадное, детская площадка рядом. Детский дом творчества, АТБ, школа, садик, недалеко зона отдыха, метро 15мин пешком. Предпочтение семье с детьми школьного возраста и без животных. Цена 15000грн/мес. +ком.услуги. Коммисия 50%"
https://www.olx.ua/d/obyavlenie/sdam-1-komnatnuyu-zhk-novaya-angliya-ul-maksimovicha-26-b-IDMZcMf.html,17000,Kiev,2021-10-20,"['Бизнес', 'Этаж: 12', 'Этажность: 16', 'Общая площадь: 38 м²', 'Площадь кухни: 25 м²', 'Количество комнат: 1 комната', 'Планировка: Студия', 'Санузел: Смежный', 'Ремонт: Евроремонт', 'Меблирование: Да', 'Бытовая техника: Посудомоечная машина, Электрочайник, Холодильник, Варочная панель, Духовой шкаф, Стиральная машина', 'Мультимедиа: Кабельное, цифровое ТВ, Телевизор, Wi-Fi', 'Комфорт: Кондиционер, Лифт, Подогрев полов, Мебель на кухне, Грузовой лифт, Душевая кабина', 'Инфраструктура (до 500 метров): Метро, Ресторан, кафе, Остановка транспорта']","Первая сдача квартиры в ЖК Новая Англия - один из самых комфортных жилых комплексов закрытого типа с круглосуточным видеонаблюдением. Квартира с качественным евроремонт, полностью оборудована мебелью и бытовой техникой: стиральная машина, посудомоечная, холодильник, кондиционер, телевизор. Установлены все счетчики. Окна выходят в тихий двор. Рядом кафе, магазины, аптеки. Отличная транспортная развязка. До метро Васильковская 10мин. пешком."
https://www.olx.ua/d/obyavlenie/vokzalnaya-sdam-3h-komnatnuyu-kvartiru-turetskiy-gorod-kadetskiy-gay-3-IDMV0k7.html,19800,Kiev,2021-10-20,"['Бизнес', 'Тип дома: Жилой фонд от 2011 г.', 'Этаж: 12', 'Этажность: 14', 'Общая площадь: 85 м²', 'Площадь кухни: 20 м²', 'Тип стен: Кирпичный', 'Количество комнат: 3 комнаты', 'Планировка: Раздельная', 'Санузел: Смежный', 'Отопление: Централизованное', 'Ремонт: Авторский проект', 'Меблирование: Да', 'Бытовая техника: Посудомоечная машина, Сушильная машина, Электрочайник, Холодильник, Варочная панель, Утюг, Микроволновая печь, Духовой шкаф, Плита, Пылесос, Стиральная машина', 'Мультимедиа: Кабельное, цифровое ТВ, Скоростной интернет, Телевизор, Wi-Fi', 'Комфорт: Видеонаблюдение, Кондиционер, Ванна, Консъерж, Лифт, Пожарная сигнализация, Подземный паркинг, Гостевой паркинг, Мебель на кухне, Парковочное место, Охраняемая территория, Грузовой лифт, Сигнализация, Хоз. помещение, кладовка, Гардероб', 'Коммуникации: Асфальтированная дорога, Центральная канализация, Электричество, Вывоз отходов, Центральный водопровод', 'Инфраструктура (до 500 метров): Отделение банка, банкомат, Автовокзал, Кинотеатр, театр, Центр города, Аптека, Больница, поликлиника, Детский сад, Рынок, Метро, Парк, зелёная зона, Детская площадка, Отделение почты, Бювет, ЖД станция, Ресторан, кафе, Школа, Магазин, киоск, Супермаркет, ТРЦ, Остановка транспорта', 'Ландшафт (до 1 км.): Озеро', 'Дополнительно: Только парень, Только семьям, Только девушка, Можно с детьми']","Турецкий Городок Кадетский Гай 3  Качественный ремонт, классический стиль, итальянский мебелью, в санузле итальянская плитка, сантехника VILLEROYBOCH.   Укомплектована всей бытовой техникой: кондиционер, посудомойка Siemens, стиральная машина Miele, холодильник Liebherr, установлен обратный осмос - фильтр очистки воды американского пр-ва.   Плазменный телевизор Panasonic. По планировке: кухня-столовая, спальня, детская и гостиная, гардеробная.   Кровать 2хсп. с новым ортопедическим матрасом (на нем не спали!)  Квартира светлая и очень комфортная.  Круглосуточная охрана, видеонаблюдение, детская площадка, рядом 2дет. сада с бассейнами, 318 гимназия, два спорт клуба, рядом парк и озера."
https://www.olx.ua/d/obyavlenie/sdam-1k-kvartiru-borschagovka-IDN4yh0.html,7000,Kiev,2021-10-20,"['Частное лицо', 'Тип дома: Жилой фонд 80-90-е', 'Этаж: 8', 'Этажность: 9', 'Общая площадь: 34 м²', 'Площадь кухни: 6.50 м²', 'Количество комнат: 1 комната', 'Санузел: Смежный', 'Меблирование: Нет', 'Бытовая техника: Без бытовой техники, Плита', 'Комфорт: Балкон, лоджия, Лифт', 'Коммуникации: Асфальтированная дорога, Электричество, Газ, Центральный водопровод', 'Инфраструктура (до 500 метров): Аптека, Детский сад, Парк, зелёная зона, Школа, Магазин, киоск, Остановка транспорта']","Сдам 1к. квартиру на Борщаговке, недалеко Колибрис и Лес, без мебели и ремонта. Рядом садик, школа, транспорт до метро 12 минут. В будущем планируем поставить необходимую мебель, произвести косметический ремонт. Достаточно большие по площади комната и кухня. Балкон застеклён. Кладовка. Ул.Якуба Коласа,11."
https://www.olx.ua/d/obyavlenie/sdam-1-k-pechersk-staronavodnitskaya-IDN547p.html,26190,Kiev,2021-10-20,"['Частное лицо', 'Без комиссии', 'Тип дома: Совмин', 'Этаж: 7', 'Этажность: 18', 'Общая площадь: 48 м²', 'Площадь кухни: 20 м²', 'Тип стен: Кирпичный', 'Количество комнат: 1 комната', 'Планировка: Студия', 'Санузел: Раздельный', 'Отопление: Централизованное', 'Ремонт: Авторский проект', 'Бытовая техника: Электрочайник, Холодильник, Варочная панель', 'Мультимедиа: Спутниковое ТВ, Телевизор, Wi-Fi', 'Комфорт: Кондиционер, Балкон, лоджия, Консъерж, Лифт, Мебель на кухне, Парковочное место, Душевая кабина, Гардероб', 'Коммуникации: Асфальтированная дорога, Центральная канализация, Электричество, Вывоз отходов, Центральный водопровод', 'Инфраструктура (до 500 метров): Центр города, Аптека, Метро, Парк, зелёная зона, Детская площадка, Ресторан, кафе, Остановка транспорта', 'Ландшафт (до 1 км.): Парк']","Сдам 1 комнатную квартиру  Печерский район Старонаводницкая 8 ""Б"" 7 этаж Консьерж Авторский проект Метро Печерска Бронедверь Квартира укомплектована техникой и меблями Дом находится в елитному районе ""Царское село"", супер панорама на реку Днепр, Печерскую Лавру, Родина Мать. Рядом комплекс ""Царский"", ЖК ""Волна""."
https://www.olx.ua/d/obyavlenie/sdaetsya-dvuhkomnatnaya-kvartira-na-oboloni-5-minut-ot-metro-IDN53U3.html,10000,Kiev,2021-10-20,"['Частное лицо', 'Тип дома: Чешка', 'Этаж: 4', 'Этажность: 4', 'Общая площадь: 60 м²', 'Площадь кухни: 8 м²', 'Тип стен: Панельный', 'Количество комнат: 2 комнаты', 'Санузел: Раздельный', 'Отопление: Централизованное', 'Ремонт: Евроремонт', 'Бытовая техника: Плита, Духовой шкаф, Холодильник, Стиральная машина', 'Мультимедиа: Телевизор', 'Комфорт: Кондиционер, Ванна, Мебель на кухне, Балкон, лоджия, Лифт', 'Коммуникации: Газ, Центральный водопровод, Электричество, Центральная канализация, Вывоз отходов, Асфальтированная дорога', 'Инфраструктура (до 500 метров): Детский сад, Школа, Бювет, Остановка транспорта, Метро, Рынок, Магазин, киоск, Супермаркет, ТРЦ, Парк, зелёная зона, Детская площадка, Аптека, Больница, поликлиника, Ресторан, кафе, Кинотеатр, театр, Отделение почты, Отделение банка, банкомат', 'Ландшафт (до 1 км.): Озеро, Парк, Лес', 'Дополнительно: Можно с питомцами, Можно курить']","Сдается двухкомнатная квартира на Оболони в хорошем тихом месте, в пяти минутах от метро Оболонь/Минская, также в нескольких минутах от остановки наземного транспорта. В шагу от квартиры есть школа (225), ещё пару минут - ТРЦ Dream town (1). По другую сторону тоже в нескольких минутах круглосуточный Сильпо и аптека. (Синево, Укрпочта, новая почта, ветмагазины, разнообразные булочные и кафе. Через дорогу небольшое озеро.  Квартира достаточно просторная и уютная, вид с окна приятный, ремонт хороший, вы можете ее облагораживать, делать комфортной для своей жизни, заводить животных. Проблем с горячей водой нет - есть бойлер.  Квартира 10к в месяц, и + оплата коммунальных услуг. По всем вопросам звонить с 10:00 до 21:00 на номер 05******36 Вита"
https://www.olx.ua/d/obyavlenie/sdam-odnokomnatnuyu-kvartiru-poznyaki-IDN56bW.html,15000,Kiev,2021-10-20,"['Частное лицо', 'Без комиссии', 'Этаж: 3', 'Этажность: 25', 'Общая площадь: 48 м²', 'Площадь кухни: 16 м²', 'Тип стен: Монолитный', 'Количество комнат: 1 комната', 'Отопление: Централизованное', 'Ремонт: Евроремонт']",Евродвушка комфортная просторая Квартира Новый дом 2020 года ЖК Традиция Паркинг/Охрана/закрытая территория   Кухня- гостиная  Спальня с двух спальной кроватью  Гардеробная  Ванная   В квартире всё необходимое  Кондиционеры Телевизор Стиральная машина
https://www.olx.ua/d/obyavlenie/sdacha-odnokomnatnoy-kvartiry-vozle-metro-IDN3Ttl.html,9000,Kiev,2021-10-20,"['Бизнес', 'Тип дома: Гостинка', 'Этаж: 5', 'Этажность: 9', 'Общая площадь: 22 м²', 'Площадь кухни: 5 м²', 'Тип стен: Кирпичный', 'Количество комнат: 1 комната', 'Планировка: Раздельная', 'Санузел: Смежный', 'Отопление: Централизованное', 'Ремонт: Евроремонт', 'Меблирование: Да', 'Мультимедиа: Wi-Fi', 'Коммуникации: Центральный водопровод']","Сдача однокомнатной квартиры! Квартира с ремонтом. Меблирована и укомплектована необходимой техникой. Удобное месторасположение, метро в 15 минутах. Отличная транспортная развязка. Звоните! 9000 грн.+коммунальные. ул. Мельникова, 89"
https://www.olx.ua/d/obyavlenie/sdam-v-arendu-kvartiru-metro-akademgorodok-IDN53BQ.html,14000,Kiev,2021-10-20,"['Частное лицо', 'Без комиссии', 'Тип дома: Жилой фонд 2001-2010-е', 'Этаж: 11', 'Этажность: 23', 'Общая площадь: 42 м²', 'Площадь кухни: 11 м²', 'Тип стен: Кирпичный', 'Количество комнат: 1 комната', 'Санузел: Смежный', 'Отопление: Централизованное', 'Ремонт: Косметический ремонт', 'Меблирование: Да', 'Бытовая техника: Плита, Холодильник, Стиральная машина', 'Мультимедиа: Телевизор, Спутниковое ТВ', 'Комфорт: Ванна, Мебель на кухне, Гардероб, Балкон, лоджия, Консъерж, Лифт, Грузовой лифт', 'Коммуникации: Центральный водопровод, Электричество, Центральная канализация', 'Инфраструктура (до 500 метров): Детский сад, Школа, Бювет, Остановка транспорта, Метро, Рынок, Магазин, киоск, Супермаркет, ТРЦ, Парк, зелёная зона, Детская площадка, Аптека, Больница, поликлиника, Ресторан, кафе, Отделение почты, Отделение банка, банкомат', 'Ландшафт (до 1 км.): Озеро, Парк']","Предлагаю в долгосрочную аренду однокомнатную  квартиру метро Академгородок, просп  Палладина 18/30, 11/23 этаж. Общая площадь 42, кухня 11. Косм. ремонт. Мебель, холодильник и стиралка  в наличии. Бойлера и интернета в данный момент нет,  но есть возможность установки. Отопление цетральное, есть возможность установки теплосчетчика. Оплата - 14 тыс.грн. в мес. + коммуналка. Без животных. Хозяйка, без комиссии. посредникам не беспокоить. Тел 06*********81 Ирина."
